r_series_ohm,c_f,r_load_ohm,fc_hz,fc_pass
1038.643005964163,1.0140324154066898e-07,97114.04515436612,1527.2922440639068,True
1020.712638026857,1.0456537353813816e-07,103946.83441188508,1505.818147971554,True
967.846589924492,1.0285732382173738e-07,101577.32194227926,1613.975104663751,True
1047.305252688559,9.933644508199024e-08,100778.96574073902,1545.7105763590607,True
1048.8872209583376,1.0292215005967316e-07,104070.74877056631,1489.147293051529,True
984.9001729159286,1.0004831318546367e-07,97171.15144641572,1631.5405737243268,True
1035.3640623732133,1.0383688599461819e-07,97606.20634427648,1496.090737220376,True
1015.110120016345,1.0417206327615513e-07,103603.89382678947,1519.813195518183,True
1008.2948048845952,1.0382698520859774e-07,95838.14836086669,1536.2702455877372,True
1035.367559506308,1.0094221517008541e-07,99686.03985062898,1538.6512336767805,True
1028.2058979332426,9.941827675319368e-08,103519.79113430741,1572.4112399988142,True
956.1404479460634,1.0320995506382093e-07,103798.03622523538,1627.6426549759196,True
1038.4463962197078,9.6582209411319e-08,100915.0945742291,1603.1903661656966,True
1023.9243314952489,9.637929448106895e-08,97705.88375319625,1629.6566045967281,True
1005.8191711758269,1.0332702599121441e-07,96382.44946345889,1547.3728723330175,True
984.6385561776639,1.0321996146188869e-07,98148.11914655326,1581.6661039657215,True
1039.5652221548287,1.0042273175844766e-07,99644.11538328191,1540.4364477175811,True
961.981151077521,1.0319977291797695e-07,95240.39513956165,1619.3452005736706,True
965.0468722655725,1.0051672701026224e-07,104818.87439374224,1655.8216446435106,True
1040.9983644807626,1.0374729192476028e-07,103171.23411713247,1488.5155956921506,True
981.6507033790463,9.912479146011361e-08,103108.783421039,1651.1860850665648,True
976.1631941704466,9.844392931039264e-08,97053.028264525,1672.8426509312485,True
958.3598951940407,1.0239375217738537e-07,97841.13406154065,1637.7638647970855,True
966.260139612685,9.603545821309404e-08,100736.30575378245,1731.5711619950123,True
1011.6721908247248,9.824551697820102e-08,104129.29987288156,1616.8384059804278,True
1038.364401977349,9.579246477082609e-08,95150.22941943197,1617.531432836254,True
980.9874284570998,1.0150561367918192e-07,104521.27927205035,1613.3318310440632,True
1007.5773686647274,1.0384850018013087e-07,95453.24893155928,1537.0987224919459,True
975.9071991049731,9.617520251612132e-08,101518.35494306989,1711.9989032711192,True
993.34563412977,1.0177600804285807e-07,99050.5135454456,1590.039950913019,True
984.6647482139397,9.508644922559842e-08,103872.46120627776,1715.9737472489169,True
988.4228262886294,1.0088546218013154e-07,97806.88939229245,1612.1879413524348,True
1023.6985667905818,9.807622737290312e-08,103636.31240058535,1600.8590998148004,True
984.6348710794715,9.788239077529733e-08,104861.19922970625,1666.8606735595574,True
960.1849532359116,1.02167733826682e-07,100227.37111092308,1637.9183281305382,True
1046.8054225317628,9.785277190801674e-08,103539.16650286599,1569.4583954900954,True
1023.3214863536584,9.93651667846699e-08,96052.80791864458,1581.88992340277,True
978.3635993595504,9.727819005010175e-08,96807.19928863506,1689.1625654671827,True
989.5912947644028,1.0096626111870325e-07,103511.99334825383,1608.12645063047,True
1024.2498100395183,1.0411453619586475e-07,99741.2082688042,1507.7867735852374,True
968.9136570423545,1.0428004424616525e-07,97436.995996111,1590.8569940127138,True
1027.2782548784292,1.0193790963848332e-07,101042.10661291618,1535.2864540070366,True
1031.0669194174188,1.021236975591714e-07,96353.69651326959,1527.6694037577543,True
952.795100049968,1.0098196008798941e-07,96633.63851826225,1670.467131591381,True
987.2610372578413,9.800165406247905e-08,97635.34516695947,1661.5910233409327,True
987.0495506970643,1.0005576616523615e-07,96978.94615280544,1627.9345901024276,True
988.2107016504187,9.696484570480873e-08,96389.51966560657,1677.9773728036607,True
1047.790304006905,9.710526549848297e-08,102157.8808612778,1580.2822548451572,True
969.1685294721339,9.884760415663872e-08,97613.01201836861,1677.820077323754,True
1008.2850768272414,9.950037132821615e-08,95498.76603486374,1603.1471088606258,True
1019.7082295024136,1.0168830821697434e-07,104754.47589158989,1549.8165030252442,True
1010.0034483391275,9.923015306522847e-08,96697.45049262985,1604.5981483912528,True
1016.5906501044652,9.584362157383705e-08,98941.16118087,1650.252052818553,True
1028.7410331089704,9.791507557173707e-08,101413.08355055231,1596.0548876658165,True
1007.4158400037059,1.0365921968416973e-07,101522.4721573471,1539.188179686957,True
957.8384759344455,1.0315933698826454e-07,96693.08650131214,1626.6729654190474,True
1003.5535243427558,9.788584152949624e-08,96763.42124357668,1636.9698253366369,True
1026.5898464923587,1.0406756555268483e-07,102143.7801266314,1504.7031621305382,True
1049.7522017756871,9.769189835173334e-08,100437.4534036254,1568.1600673801581,True
993.9598445044364,9.765784313994778e-08,104702.43700443392,1655.1888660198065,True
1049.2091923153491,1.034398144385592e-07,101488.82130286151,1481.620829053547,True
1033.9468512843628,1.0040232946249005e-07,99915.23405325257,1548.9921503766766,True
1001.1840235001297,9.949379694838567e-08,102795.03450062353,1613.316631797441,True
1002.5083515727613,9.993730327997858e-08,96742.28722123438,1605.0249869256525,True
1040.5365575260032,1.0162878064181853e-07,96007.44913427999,1521.3448495594362,True
1049.6201418186954,1.0495137683684221e-07,100939.53177232177,1459.797211750507,True
1049.088145770573,9.727269925133362e-08,101827.68472848543,1575.6822680856283,True
954.705566163254,9.995439311134353e-08,98723.24094007697,1683.9471941767383,True
1011.3606151509322,9.930292251528763e-08,103410.43849541538,1600.216912945784,True
1018.6820605779287,1.0285270993482342e-07,98720.35734301069,1534.702487767784,True
1017.7555020291231,1.0433131704718452e-07,102956.20554970553,1513.679900295781,True
1019.0653538746773,9.604330561856404e-08,100087.74309458912,1642.670662987174,True
963.3593741137097,9.698843696934478e-08,97302.5926185059,1720.2457645741783,True
1048.7299831160349,1.0119279925624045e-07,98095.36988546648,1515.7417122018762,True
965.6242503455192,9.889114809349255e-08,100468.46804446308,1682.7078307965742,True
955.6921478633014,9.750816488644321e-08,103286.95185017935,1723.6976443276126,True
1034.9566274662643,1.0036806394818928e-07,99183.96308297924,1548.1416491682273,True
997.7565118966495,1.0407885753651553e-07,104235.55239936544,1547.2852961293147,True
974.3321103295604,9.649133951107346e-08,95096.55254930843,1710.2192775627839,True
997.4064535241013,1.0335930462678787e-07,98526.1194114816,1559.4546676722002,True
980.577570785163,9.927703190935409e-08,99250.60889961151,1651.0456577289378,True
975.7419337088638,9.846907212047822e-08,100027.12894035035,1672.6351959020803,True
1039.3280493938373,1.0323365708034946e-07,95983.9832183188,1499.4206739154433,True
967.1326449963489,9.992497913831314e-08,104834.55848577665,1662.065602157934,True
979.750319092999,1.0275939022659966e-07,101971.29566252396,1596.011533378359,True
989.2037162597162,9.945983705764109e-08,97281.30735125304,1634.1069054194513,True
995.084857671744,1.045562931990049e-07,98642.20427432441,1545.144038510915,True
998.8656993133965,9.956236950262873e-08,96873.40969018295,1616.861824101575,True
986.7760739888326,1.0453593373009981e-07,96625.83800578082,1558.649943233731,True
957.100408052547,9.533812431802088e-08,98800.8709491213,1761.0953192863067,True
1020.8573213804277,9.760428454214198e-08,103640.41897325123,1613.032314893149,True
1011.76583803013,9.995581847821958e-08,104479.6203296094,1588.9764248132064,True
996.6833508106372,9.787865912495969e-08,104256.61288174441,1647.0508636731768,True
972.2552376733993,9.709530515569105e-08,97014.46321653764,1702.8340966502587,True
1018.1606487004942,1.0125702332889515e-07,101678.91261874267,1559.2144159780044,True
950.2974379026335,9.928581685264019e-08,97400.02620847146,1703.2958164527877,True
1042.2920940659696,1.0449160318518946e-07,98752.9272053856,1476.7570563232316,True
1012.0982950697323,1.0447752369414852e-07,98748.17038511984,1520.5584545245938,True
954.7652873568632,9.9556908034473e-08,98739.62459309315,1690.5629965269175,True
970.3701137940201,9.625324607620659e-08,102784.59685341701,1720.078210072409,True
971.555100796361,9.883705960442936e-08,96162.5303214575,1674.166516410573,True
1005.740669888084,9.852548649635974e-08,100129.23323916862,1622.2807226903028,True
1036.8499892830473,9.93466536900754e-08,97665.52480232215,1561.4830516122418,True
961.5017688901092,9.604333792080074e-08,99563.91830480122,1740.110051413272,True
984.2450744904957,9.872604631826396e-08,99886.98318514331,1654.0306339783326,True
1039.9636408763615,1.0096761677374648e-07,98766.78229455704,1531.6828918624458,True
1008.0371669353418,1.0331470223521557e-07,97429.0658348429,1544.0158123753417,True
995.9891350125098,9.983956471968523e-08,97654.40388943626,1616.850399968362,True
1034.740410339909,1.04605284885312e-07,100255.88172558151,1485.5746249999422,True
1023.7149874418627,1.0250521523798344e-07,104722.55943200518,1531.5103492023181,True
981.0065142173814,9.504614817734528e-08,95738.92174403253,1724.4124619209485,True
1021.7943578586302,1.0000664753298849e-07,96712.2784721576,1573.954395323691,True
1042.0480157726847,1.0315553844449398e-07,103048.00669686624,1495.5794590808168,True
1007.694327419143,9.619135885782378e-08,99874.71297438494,1658.4987584511669,True
957.8695021279711,1.0440374374457997e-07,97427.3053138939,1607.1140008137945,True
952.2048424428988,1.0271115737785858e-07,101356.50288783877,1642.6048634164815,True
1037.3790101141806,9.647765909133047e-08,97886.14013310106,1607.0680684124234,True
1004.762022092383,9.790433837944934e-08,101513.79110569801,1633.9260791194101,True
999.7878750277432,1.0265054092823268e-07,99227.09631254648,1566.4082812475442,True
957.9434956925287,9.955413414284324e-08,95549.76110286935,1685.595331736761,True
1007.4879884504045,1.0063401482007993e-07,96945.92654660571,1586.0813887977256,True
1007.8503074005507,1.0239510112046448e-07,98494.92537906367,1557.9957193861771,True
1018.6010416639222,9.974079045603985e-08,100120.8419334752,1582.4838056875697,True
969.0398501067383,9.826019492282862e-08,95555.65675996889,1688.4294427688849,True
1013.5497535012237,1.0085170882554679e-07,100477.84706577634,1572.717454840389,True
963.0844829697226,9.913752847560639e-08,100177.495474884,1682.9566452842153,True
1033.8897976091714,9.687281670152111e-08,101594.5032482981,1605.2448006723803,True
989.4823475588969,1.0205561252173646e-07,99020.44471496991,1591.8180513272257,True
968.9812374166298,9.819019742053413e-08,101020.28973578758,1688.8166743309139,True
1034.7133939734467,1.0380979864750172e-07,99882.42465190458,1497.05432889025,True
980.3503641906503,1.0159933896460671e-07,96260.85384521002,1614.1673317524871,True
965.9048669799814,9.983322042945054e-08,98291.71147865348,1666.7007878560569,True
1004.8888481026503,1.032584015295275e-07,104271.99269837058,1548.609952632948,True
954.4059901450497,9.819769163332792e-08,98550.63568161095,1714.6336886399272,True
978.0528359793745,9.660101484431744e-08,95323.18060540546,1701.8036502604505,True
1023.070913928273,1.0018606163789145e-07,99524.01174605421,1568.731761516538,True
968.6416791620665,1.0043269388675828e-07,97631.40346381944,1652.2259884176424,True
982.4338131030116,1.0098661204453323e-07,96975.40651745809,1620.4312895648607,True
968.7309537100691,1.0479488884925903e-07,96944.63935296575,1583.416090356611,True
957.3785183627807,9.626741592820615e-08,97335.32073306815,1743.8452229669326,True
1023.7956266419664,9.70693047281893e-08,102155.8160602515,1617.5426264867642,True
953.5792250254954,9.606247014522846e-08,103832.77658371716,1753.395430274343,True
994.1101362099114,1.0132009366053608e-07,104802.12357302013,1595.1082882949972,True
1016.2510748972429,9.906522056714226e-08,104607.3587734973,1596.2344230054284,True
995.8506896379215,9.874934119318826e-08,101359.76836759459,1634.3225617374828,True
979.4981441848738,9.935657223310702e-08,100968.89093185133,1651.249487781562,True
1015.1681684045026,9.551978306710385e-08,103956.83468057972,1657.3309804696944,True
981.8619384193664,1.0343282560539262e-07,95987.46571699009,1583.1832138246002,True
961.8902103068707,9.790733611783657e-08,104664.29172519533,1705.5027945747445,True
1039.966420487453,1.0261247465264322e-07,104215.74673888044,1506.3052407353296,True
1049.1083921086047,1.0047612724490824e-07,103847.827585408,1525.113867887349,True
976.4921947645457,1.0160552923665264e-07,97358.35597969998,1620.1985269439763,True
1045.4832268085,1.0389027599336914e-07,103932.61553896789,1480.0453007919234,True
980.8783379817576,9.716973105162321e-08,102003.13195114578,1685.8940592772935,True
1010.534480666577,1.0291461796008898e-07,96608.08414746865,1546.361814751081,True
1035.59517887774,1.0022456269321122e-07,99840.81533280098,1549.3068573224384,True
1001.3869019592727,1.0036369538847999e-07,103893.1947102928,1598.849315985846,True
976.4622248003286,1.0150695072263347e-07,97937.22950036768,1621.7260760901752,True
964.3253062992202,9.912001814358348e-08,98005.0691970471,1681.463980488865,True
999.3107658159556,1.01633049552893e-07,98268.45227061537,1582.9920281787563,True
962.7262529908584,9.604815127815817e-08,102818.9052197533,1737.3040215102749,True
1000.4816951626063,1.0182829155402775e-07,100179.25452131347,1577.8229703764132,True
1049.013812877187,1.0454676217391045e-07,103834.43337917724,1465.8647221813753,True
1028.2926459558453,1.0106363795515988e-07,102222.16525137062,1546.8755852184631,True
959.5541846714374,1.014051618075688e-07,95860.91304699633,1652.0233385577367,True
1037.772882298451,1.0105201083906563e-07,102116.19270871366,1533.0777043464338,True
1049.018723299141,1.0142527761378987e-07,98445.54905520813,1511.7987121487956,True
956.5236976698421,1.0141405815158777e-07,100945.3889064204,1656.2354871678006,True
957.6754799670823,1.0330576930470377e-07,96607.03728451878,1624.6551600015073,True
962.0867350868107,9.86636790205259e-08,104622.12787564262,1692.092280771625,True
1027.012189769115,1.0381538018911252e-07,100698.18618782182,1507.9596889480345,True
993.6841873649739,1.0179422247164424e-07,100490.14129805696,1588.9930446382587,True
1016.5350553367491,1.0203580351756815e-07,98253.21058535516,1550.2985519876154,True
974.7676693067426,1.0224846181925344e-07,95661.12660969404,1613.114558358627,True
1013.46560633375,1.0459865244996842e-07,100916.08174682062,1516.4382944103274,True
976.163404565779,1.0387258899339082e-07,96850.26135298508,1585.4481282874704,True
1034.801937491387,1.0322934304620139e-07,103877.80794058005,1504.751030752362,True
1047.4236996868997,1.0415685250014192e-07,97498.67720728075,1474.519803926474,True
971.1548007937911,1.0110572264706588e-07,103028.0972722365,1636.1777003118602,True
1021.3991138830556,9.83283772658064e-08,104767.39720665409,1600.1448717233052,True
970.4144905111629,1.0077931720475861e-07,103906.27052509546,1642.587984103681,True
1012.1492396245122,1.0302559863397406e-07,101213.4249923176,1541.5296031888017,True
1011.3969394059839,1.0379338055812597e-07,101483.99529066803,1531.2130600329533,True
976.5300817327579,9.867223445050032e-08,99229.07327733119,1667.9868193404277,True
975.6970105668655,9.919065073074713e-08,99935.91901884272,1660.5576908449746,True
990.9854711491753,9.955597627176682e-08,95726.39815467964,1629.8901310356523,True
979.6010482188137,1.0075423998538568e-07,97877.56801718783,1628.6679827656037,True
1046.8650653191166,1.0410011244053627e-07,101594.90057419903,1475.4701583415033,True
1021.4923391892256,1.0119465418919151e-07,104669.49608096936,1554.6952554236707,True
1013.7759329561022,1.0104911525678403e-07,99990.25090982158,1569.3747825469334,True
971.4824346742223,1.0125793585325179e-07,97210.32158602639,1634.0853517269027,True
978.069121482172,1.033189225344078e-07,101042.50170760551,1590.2096109789336,True
1029.8692888958644,1.034688735952242e-07,96750.00350598429,1509.4779780804872,True
1032.6037839521555,9.936991543359319e-08,103498.14122033496,1566.5454328859103,True
955.1538684686312,9.767401415562105e-08,101119.28663375975,1722.0698658420986,True
994.2619835430514,1.037489095061961e-07,98543.3858139431,1558.4599662375667,True
953.9195565998399,9.855960926836787e-08,96713.77157145833,1709.5114234822388,True
1034.6599451049308,9.754665113809779e-08,102805.53211479004,1592.7922293127133,True
977.6559648252885,9.62111531420615e-08,103705.56583919367,1707.983505580876,True
1002.8409918872974,9.934267745983714e-08,95369.63076986474,1614.3403045099767,True
1022.0639681247557,1.0319185735720488e-07,102320.9462296204,1524.0990213578705,True
1003.605937698733,9.693152704862814e-08,104047.82162656313,1651.8127776433591,True
989.5530930987667,9.644177141610123e-08,102126.51085432971,1683.8510996624057,True
1020.6510719629018,9.835402390438465e-08,98883.93072781153,1601.8077384227875,True
998.3288751981421,9.739352002608595e-08,101763.72636390264,1652.9366778444144,True
1033.5640122266534,9.814791126666288e-08,97271.66301344532,1585.5938785036187,True
972.3759633527739,9.719200985991963e-08,96894.55831993368,1700.951578038115,True
1039.249391347172,9.865715364442987e-08,103380.8113814932,1567.8906728670893,True
985.9568482763664,9.87312539258892e-08,104624.66802592426,1650.369124931187,True
993.1080677552669,9.912503880968859e-08,96949.78094592273,1633.3013813034229,True
996.1988125916187,1.024888673076737e-07,104227.28719942212,1573.72436937747,True
1035.4146547615205,9.637981502076072e-08,101115.50289961541,1611.1807393269698,True
973.6659039223938,1.0329235879927008e-07,102701.2145303126,1597.496583759934,True
1016.419902852237,9.65150405021909e-08,95573.86058963045,1639.631570597427,True
961.9635196608366,9.547630101030308e-08,96607.928648629,1750.1247169356209,True
1036.1709879354264,9.759247047579109e-08,98920.10153392052,1590.3689588478624,True
1025.5571417452072,1.001747407501669e-07,101174.24141045024,1564.8839062002567,True
961.1755278109938,1.0362273488077453e-07,96033.11504306401,1613.9405415389258,True
970.9835791746567,1.0492293619453754e-07,102460.56167131847,1577.008708177448,True
957.374542877179,9.91690877673974e-08,100037.81017628015,1692.3821246683372,True
955.3827993731027,1.0044920546374623e-07,102573.85407826722,1673.873163863728,True
988.7343187335972,9.572540376333143e-08,95306.14483110687,1699.0087129546803,True
1028.812659000927,9.595854097942744e-08,95776.3202734295,1629.4477333607372,True
1042.073888016884,1.0369749290755263e-07,98018.96381964034,1488.4907062359803,True
1010.6132033239566,1.029985143043027e-07,103979.2396395965,1543.849257342956,True
1033.1697120106503,1.0088662281910705e-07,96389.66088606427,1543.2815801085471,True
1039.9034387330294,1.0178366304275243e-07,96605.04823684519,1519.8440023859443,True
957.3284864945463,1.0254900852924047e-07,97391.04319098347,1637.1023797524936,True
1008.6530679726397,9.972997075935153e-08,100852.59202455006,1597.9917836733202,True
1004.7194258731913,9.547469092708814e-08,100579.38591447897,1675.7292547613845,True
1006.9657629056645,9.993878036897489e-08,102839.10923202471,1596.9935498308857,True
972.2350508778568,9.912648545269779e-08,101441.03325637741,1667.2537803502198,True
1039.3875115834642,1.0024193528746625e-07,100128.34831723494,1543.3988517039538,True
1045.5077092064182,1.01003872797117e-07,99071.89215420531,1523.0493315659141,True
1012.595173880181,1.0348614710779359e-07,102145.585709391,1533.8614495120285,True
1048.19171592968,9.910636492367958e-08,97103.03454502868,1548.605470685511,True
963.0863422278866,9.520240449953693e-08,102445.11850177431,1752.1477284125392,True
993.9549984157208,9.534491795904714e-08,98060.94560070372,1696.4292417451543,True
1032.6248262601734,1.000522935068093e-07,99363.70939298341,1556.46937792598,True
1007.7850653394082,9.60069808230737e-08,96822.46126751405,1662.0589746347302,True
960.8919940773665,1.0107301281050472e-07,102019.89572835264,1654.1758627084973,True
1049.629046821133,1.0103216620782449e-07,95985.14238914772,1517.2180475971034,True
1040.4490242928002,1.0029817649129722e-07,101334.32788022805,1540.7872080640707,True
1015.7468473434766,1.0429983382865064e-07,97993.96919907158,1517.8522479564037,True
971.9813161864207,1.0232458240023308e-07,98718.67190547696,1615.9851725795645,True
951.1785456413612,9.909940647716388e-08,97625.76333635203,1704.8961524088973,True
975.7458161431815,1.0307639520694092e-07,103101.45414118672,1597.4049318833597,True
1011.5101231349302,1.0062370689511872e-07,104943.03616631737,1578.7579737536587,True
979.4403531782978,9.623750981272295e-08,104870.53167568546,1704.25681532404,True
983.1763321925482,9.925162986962979e-08,98457.48513679639,1647.275863353813,True
1045.3709325808652,9.68763326760047e-08,95888.56671379661,1588.6969054999536,True
1014.9641426692058,1.0074629227389579e-07,102825.35657821644,1571.8321112671508,True
986.0153814799143,9.742146868684786e-08,99681.75554194736,1673.2334709334352,True
1034.9850924417094,9.849332110333725e-08,101496.85151528953,1577.1951099151452,True
974.4997318057169,9.941480607956307e-08,103235.53532194656,1658.3174314387618,True
962.443550345855,9.549611167269317e-08,103473.15311824121,1747.7529557999915,True
1045.9655296323876,1.015502217001114e-07,101580.70204758336,1513.8083639194224,True
980.6863634842354,9.96735886222148e-08,102652.22756340375,1643.7631194567307,True
993.6346938510495,9.809345293091171e-08,95975.30319040883,1649.7818009677862,True
1025.8523687372765,1.0057011266542999e-07,99687.10832047208,1558.5211284822008,True
1040.5212719174936,1.0180260377326062e-07,101613.56724200053,1517.870902835841,True
993.3357698363905,9.820933263522561e-08,101980.65570237473,1647.3316566008132,True
1036.365718340856,1.0447837440452696e-07,96035.62066453256,1485.7380828129455,True
1034.9535314888785,1.0424441311495651e-07,103505.29797296309,1489.935447984262,True
992.5588166934986,1.0019892661815581e-07,101594.29462688831,1615.9324452218868,True
1003.815307943223,9.66049697359307e-08,96678.17536865176,1658.2610688555244,True
1020.0630119655738,1.033500290559519e-07,98912.50725176657,1525.2406645276496,True
971.9285830270024,9.648787456822275e-08,99253.95072772342,1713.7406962578125,True
990.0370934595976,1.0138693518770107e-07,101714.69091869247,1601.0077093357122,True
958.0262535483473,1.0336141873557715e-07,98090.18368484265,1622.950756134822,True
974.6944829919913,9.575677579222232e-08,95332.01714613987,1722.6612352810855,True
1016.4299634621399,1.0254353909223621e-07,103281.94454404312,1542.0111151628444,True
1015.1950258692979,9.726834767850514e-08,102326.07935138569,1627.7458264392574,True
1001.2776128792611,9.711307211671912e-08,96531.84758396717,1653.7484659812171,True
993.0571533224777,9.894494427871137e-08,96585.99909770097,1636.4197642197623,True
958.9846976595595,1.036945702521845e-07,101441.388646388,1615.6184075129493,True
963.2818416433485,1.0331324029345671e-07,102806.68705643974,1614.2139546460087,True
1034.626700256555,1.034580837051035e-07,96105.34736272375,1502.8735814570555,True
995.9956360016978,1.0290092082057412e-07,101726.28277053963,1568.1041477280703,True
1004.9336996958004,1.046449438585387e-07,100749.73067992732,1528.5332995963672,True
1002.6909675879796,1.0367618638332779e-07,102050.00291924534,1546.0386355101139,True
1030.5242261798953,9.835391320442607e-08,103514.71127732252,1585.8877775974709,True
993.8332492035432,1.0178474907022712e-07,99593.31888523538,1589.045037326277,True
1013.135209157942,1.0327341550509046e-07,95480.78854799476,1537.2629215406257,True
963.6641751758993,9.950586126584773e-08,104564.24820566342,1675.0581254208307,True
1005.8744449968533,1.0180700482877724e-07,99966.98195189724,1569.8087938377716,True
992.6414725901421,9.896991137622427e-08,95074.6090366355,1636.9497471077882,True
982.8898100122698,1.0037146176303073e-07,96884.87282155639,1629.6289696454207,True
982.1263832997479,1.026842647754623e-07,97330.51716674885,1594.076645256997,True
954.8791263519093,9.765665683407457e-08,95039.3227039231,1723.897931275269,True
954.9140414321746,9.983040412742707e-08,96764.33265226649,1686.0009989716457,True
1047.8805407535822,9.828706803873897e-08,98248.72114465847,1561.7785562543634,True
951.6910374533226,9.519632919928073e-08,104328.38220239233,1772.7506593403702,True
954.1541427596636,1.0178842268747936e-07,102502.29352750703,1653.9683166563689,True
972.6865179905918,1.0027029251535479e-07,100534.38749122406,1647.618373222932,True
969.7210706973264,9.770105219109958e-08,102602.40639445648,1695.7405632831503,True
1019.619086560005,9.891997309307908e-08,96112.77136505423,1594.707961319207,True
970.3601005918138,9.723537695527221e-08,102484.65545938305,1702.768484831491,True
1029.3016331504145,1.0228561011720465e-07,101096.72327562375,1527.0817193001826,True
1049.4978571230658,1.0101963546405124e-07,99710.09464512467,1516.980689391018,True
981.0635045149079,1.0482682605387816e-07,96675.36254513693,1563.2757527384504,True
1002.3454947416261,9.874796362349283e-08,102461.00626528736,1623.6875751270081,True
980.6969606588939,9.63356233390426e-08,103623.01431129988,1700.5494386750236,True
1004.3961362281577,9.982492432993752e-08,96163.67931890753,1603.9419201051949,True
966.8060689866705,9.628561204741008e-08,100540.02009718375,1726.1385405090302,True
1048.0322134443566,1.0022659462027774e-07,97360.72604839105,1531.484032424622,True
996.252238522324,9.600804070511425e-08,104246.69950821753,1679.8632175213463,True
959.5127896758481,1.0268622560186153e-07,99478.15055444614,1630.8952604701472,True
977.8817625575127,1.0236760806966072e-07,100783.75439556743,1605.3316857401314,True
1003.7584195335128,9.967509354393003e-08,102513.85329259459,1606.3344154944975,True
952.0307639125692,9.712537266504725e-08,95044.46959507234,1738.4611923762845,True
955.2044335624489,1.0488091275993239e-07,99286.95312316681,1603.930573967751,True
1038.8742261815526,9.615955005402934e-08,97989.37204436774,1610.0703439684582,True
957.8176601994104,1.0334754825218759e-07,98621.23735300952,1623.4341098557807,True
1036.152579485196,9.759217056449419e-08,101186.57215624902,1590.032534941807,True
1035.0078994596302,1.018041845469184e-07,95930.58219091776,1526.7622111492856,True
957.412294559922,9.938913288503616e-08,101938.83765140284,1688.270763841623,True
1028.5789235613147,1.0174919117158794e-07,104887.27037378972,1535.6410562222434,True
1037.09482705099,9.941469324458254e-08,95202.28511370148,1560.473975818597,True
992.763510520055,9.674636411063457e-08,95820.9241055659,1674.2337052362639,True
951.1696959482196,1.0262814508782449e-07,100641.21923607234,1645.814674166281,True
992.8026839000044,9.559552339304541e-08,98557.70197015033,1693.8405714952776,True
1024.5997061184164,1.0253579443916844e-07,98843.12270355123,1530.6260206148545,True
1015.14008927833,9.655452436426532e-08,99094.56388159159,1640.3928600240188,True
1000.6961588214574,9.626785517733747e-08,99739.27007434987,1668.6767631969592,True
952.3559984934099,9.619089078614966e-08,100112.2858241295,1753.8753612755886,True
985.9231209132485,1.0484722617049091e-07,103829.16398095616,1554.263246408107,True
957.2271980130771,1.037296933856472e-07,100389.30952088,1618.167419407823,True
1037.1347664916966,1.0029535077906314e-07,100465.56667836355,1545.8398542723728,True
982.9154904253545,1.0241372825936586e-07,98422.80657537241,1596.8400445357756,True
1045.2518199913752,9.736483165010645e-08,97417.17233725787,1580.6367913007107,True
1031.6443774945471,9.855211595374534e-08,102329.1115722992,1581.1775382118628,True
964.6104791154428,1.0175250857774327e-07,98330.81750435247,1637.4295862333024,True
1021.8648628342426,9.75750846140873e-08,101959.85188308611,1612.1990486715902,True
1013.9141961925675,1.0414259593493004e-07,101326.72170591282,1522.3504787118052,True
982.2022612535206,9.653495781973333e-08,96116.23306690792,1695.7041405386517,True
1013.260382057436,1.0080922437806433e-07,98888.16479281252,1574.0776869963343,True
951.7034058013412,1.0409426647258385e-07,95540.89203822555,1622.5436730539916,True
1010.2763394148416,1.002399436094811e-07,98998.18667592997,1587.6276321014464,True
1034.4125433946326,1.0210185307718211e-07,103007.1323351864,1522.061583496855,True
965.1692177005933,9.595781097716017e-08,99795.66589131,1735.0676598888967,True
977.4582400959101,9.968422779790986e-08,100092.66772083065,1649.362108342669,True
981.8250719321967,1.0456730831002358e-07,96235.34467616663,1566.0241387625042,True
1007.3101471613635,1.0213114118039585e-07,101828.77059493703,1562.3335330879454,True
986.6988919353801,1.0149412609289671e-07,103315.78580767482,1604.4365754386633,True
1046.443982097092,9.511025294146522e-08,104151.2401728374,1615.1711319006115,True
956.998322443911,1.0156869623743409e-07,104235.02616400944,1652.411508748551,True
959.3286993979345,9.730991755014787e-08,99481.07472789135,1721.3277490721541,True
1007.2623287262226,1.0154802654789165e-07,103189.57644718303,1571.175741974414,True
981.1682167726477,9.69447044355698e-08,97238.75644946093,1690.1014319241685,True
992.5129488976835,9.847729317168533e-08,98432.50200209169,1644.7692880450936,True
980.1399012153613,9.800327326974166e-08,103624.6691083867,1672.5533325517683,True
1022.1306833476698,9.78218991168262e-08,95776.36288261863,1608.7474594718744,True
1025.2029233736123,1.0099133605529202e-07,98351.72221115089,1553.2085187530156,True
962.7827034444574,1.0343622273472788e-07,102896.05047589219,1613.1098136425833,True
1025.3438619938713,9.807736624550849e-08,97173.03254625757,1599.3383526000973,True
1020.4115312172484,9.628966175401949e-08,97145.57509837663,1636.8282994368903,True
1014.7828767043485,9.611000001211725e-08,100739.44425304286,1648.281306569465,True
1018.4948027711107,9.872322598687805e-08,97314.42675969854,1599.4243000125916,True
1039.4478851383224,1.0369425491437606e-07,99887.61967138879,1491.965247895713,True
1041.932235049083,9.63887194164118e-08,95804.34383113876,1601.96185990203,True
1007.6725733654204,1.0382511760404844e-07,98944.12171539705,1536.7345613449231,True
